Data section,17.0,13.4,10.3,8.6
Data section,804.0
Data section,57.3,60.8,62.5,55.8
Data section,77.5,75.6,66.5,59.4
Data section,91.3,80.0,69.2,54.8
Data section,75.9,71.8,63.4,55.3
Data section,835.0
Data section,54.3,62.0,70.3,64.1
Data section,69.3,73.1,71.3,67.4
Data section,78.1,70.9,66.6,58.4
Data section,69.7,66.5,59.5,51.7
Data section,865.0
Data section,49.3,56.7,62.6,58.3
Data section,64.6,69.7,66.9,61.1
Data section,71.4,68.2,64.5,55.2
Data section,61.0,61.7,56.7,50.2
Data section,896.0
Data section,88.8,86.0,82.9,78.3
Data section,98.2,88.2,77.4,73.0
Data section,102.1,87.7,72.5,60.1
Data section,70.6,70.1,63.7,53.2
Data section,926.0
Data section,181.8,170.1,143.1,141.5
Data section,162.5,128.8,111.1,109.7
Data section,138.7,112.2,93.9,67.9
Data section,81.6,79.8,64.6,48.7
Data section,957.0
Data section,157.8,137.0,109.9,102.5
Data section,131.8,101.3,84.6,79.3
Data section,103.7,84.6,70.1,50.1
Data section,55.8,54.8,45.1,33.9
Data section,988.0
Data section,75.9,77.8,72.9,73.8
Data section,63.4,58.1,53.6,53.9
Data section,48.2,43.2,39.9,29.7
Data section,24.0,24.5,20.5,16.3
Data section,1018.0
Data section,16.5,16.9,18.2,16.6
Data section,20.2,20.6,18.7,15.8
Data section,25.6,20.8,17.5,14.5
Data section,22.8,20.1,16.3,13.3
Data section,1049.0
Data section,14.4,14.6,12.5,10.5
Data section,21.6,18.0,16.6,14.3
Data section,30.7,22.3,19.0,17.8
Data section,44.4,33.7,26.9,21.8
Data section,1079.0
Data section,1.5,0.6,0.4,0.4
Data section,0.7,0.1,0.0,0.0
Data section,2.9,0.3,0.0,0.0
Data section,10.8,5.6,1.6,0.2
Data section,1110.0
Data section,63.1,67.7,66.6,62.8
Data section,76.3,73.7,66.1,61.6
Data section,88.5,74.7,68.8,58.8
Data section,76.8,71.7,62.7,53.2
Data section,1140.0
Data section,21.6,21.5,20.8,20.0
Data section,31.8,28.4,24.9,23.3
Data section,43.4,37.6,38.8,27.6
Data section,44.3,38.6,32.3,27.6
Data section,1169.0
Data section,64.0,69.9,74.1,67.5
Data section,72.7,72.3,67.4,61.0
Data section,75.5,62.4,51.0,44.1
Data section,67.2,57.2,47.1,40.3
Data section,1200.0
Data section,25.7,26.4,28.0,24.6
Data section,33.5,32.0,29.7,26.7
Data section,42.0,34.4,31.6,26.2
Data section,44.9,38.5,32.5,27.6
Data section,1230.0
Data section,33.7,37.2,40.7,38.1
Data section,40.8,42.3,40.6,35.8
Data section,43.2,35.8,27.8,26.2
Data section,44.7,35.2,26.4,21.8
Data section,1261.0
Data section,24.6,23.5,23.1,23.1
Data section,28.1,25.2,22.0,22.3
Data section,37.6,28.0,26.3,20.3
Data section,45.4,31.6,21.5,16.5
Data section,1291.0
Data section,375.7,345.6,282.1,268.3
Data section,322.1,252.6,214.7,202.1
Data section,270.4,215.5,181.1,122.1
Data section,171.8,160.7,123.8,91.0
Data section,1322.0
Data section,237.7,212.7,175.4,166.8
Data section,182.4,142.8,123.5,118.7
Data section,141.0,111.6,95.6,69.2
Data section,88.3,79.8,61.0,44.9
Data section,1353.0
Data section,110.2,109.1,100.0,99.4
Data section,90.6,79.0,72.3,70.9
Data section,79.3,63.8,58.7,41.8
Data section,59.8,51.6,37.7,28.6
Data section,1383.0
Data section,11.8,11.5,12.1,10.9
Data section,13.0,12.5,11.4,9.5
Data section,15.6,12.7,11.5,9.0
Data section,12.7,11.8,10.4,8.9
Data section,1414.0
Data section,2.0,1.6,1.3,1.2
Data section,1.9,1.3,1.2,1.1
Data section,2.1,1.5,1.5,1.3
Data section,2.4,1.7,1.6,1.4
Data section,1444.0
Data section,25.0,27.7,29.7,28.1
Data section,23.7,23.3,23.1,23.2
Data section,21.0,17.5,15.2,15.2
Data section,16.2,14.0,12.0,11.4
Data section,1475.0
Data section,91.9,95.5,89.7,80.1
Data section,112.3,107.0,92.4,80.9
Data section,122.3,104.5,89.7,76.6
Data section,94.8,92.1,82.3,69.8
Data section,1505.0
Data section,9.6,8.3,7.9,8.0
Data section,10.4,8.4,7.8,7.3
Data section,12.2,9.3,7.9,6.8
Data section,11.4,9.2,7.6,6.9
Data section,1535.0
Data section,168.9,184.5,188.9,164.8
Data section,204.2,206.7,180.5,157.5
Data section,187.0,174.8,156.5,119.4
Data section,98.6,94.2,82.1,72.3
Data section,1566.0
Data section,30.3,30.0,30.0,24.7
Data section,42.6,40.5,35.1,28.8
Data section,50.5,43.6,37.2,28.9
Data section,47.4,44.9,39.7,32.7
Data section,1596.0
Data section,38.9,44.0,48.7,46.1
Data section,56.2,59.0,56.3,52.0
Data section,70.7,65.9,60.5,52.5
Data section,67.3,69.7,65.0,57.2
Data section,1627.0
Data section,55.7,53.6,51.9,49.8
Data section,59.2,52.9,46.4,44.1
Data section,58.2,50.2,41.6,34.3
Data section,38.9,39.2,35.9,29.5
Data section,1657.0
Data section,168.6,163.0,143.5,149.3
Data section,152.0,122.3,108.3,113.7
Data section,137.0,111.3,102.7,73.1
Data section,89.2,84.7,67.2,51.1
Data section,1688.0
Data section,221.9,194.7,158.6,149.6
Data section,181.1,138.2,116.3,110.9
Data section,151.1,120.7,106.1,71.3
Data section,93.4,89.3,69.7,50.3
Data section,1719.0
Data section,38.6,38.6,36.3,37.5
Data section,32.4,29.0,27.1,28.0
Data section,35.4,24.8,22.9,17.3
Data section,42.3,27.6,16.1,11.8
Data section,1749.0
Data section,32.5,34.2,37.3,34.1
Data section,42.1,43.3,39.7,34.6
Data section,56.9,49.2,46.1,37.0
Data section,49.0,47.6,42.8,37.3
Data section,1780.0
Data section,20.3,22.9,21.6,19.8
Data section,28.7,25.6,24.8,23.2
Data section,33.6,28.2,26.1,23.7
Data section,33.1,28.7,26.9,23.0
Data section,1810.0
Data section,26.1,28.0,28.9,26.1
Data section,27.7,26.3,24.6,24.2
Data section,30.6,25.8,25.1,21.8
Data section,30.6,26.0,22.4,21.3
Data section,1841.0
Data section,106.1,113.4,109.0,99.5
Data section,124.1,121.2,107.0,95.6
Data section,130.7,111.1,95.2,83.5
Data section,102.9,95.8,82.6,69.5
Data section,1871.0
Data section,52.5,56.0,56.2,54.1
Data section,49.5,47.1,46.7,41.8
Data section,38.6,32.7,26.2,24.3
Data section,25.3,22.2,18.6,16.0
Data section,1900.0
Data section,44.2,50.2,56.0,53.8
Data section,45.5,47.0,46.3,45.1
Data section,46.9,39.7,37.5,31.0
Data section,45.0,37.1,30.5,26.4
Data section,1931.0
Data section,16.2,16.4,17.9,16.5
Data section,21.5,20.6,19.1,18.2
Data section,28.4,24.1,23.9,19.3
Data section,30.0,26.2,22.9,20.1
Data section,1961.0
Data section,20.1,20.5,21.1,19.0
Data section,28.3,27.4,24.2,21.3
Data section,37.7,33.3,32.8,24.2
Data section,39.4,36.5,31.3,26.2
Data section,1992.0
Data section,48.4,45.3,42.6,39.9
Data section,57.7,50.8,42.5,40.0
Data section,65.7,54.1,46.3,35.6
Data section,53.7,46.7,38.0,29.8
Data section,2022.0
Data section,115.2,108.3,93.0,94.6
Data section,94.9,75.9,66.6,66.7
Data section,76.4,60.2,50.3,35.9
Data section,46.1,41.7,31.4,22.7
Data section,2053.0
Data section,104.2,100.3,89.9,93.4
Data section,91.9,76.5,69.9,75.4
Data section,82.1,69.3,65.6,52.1
Data section,54.8,52.6,43.8,35.3
Data section,2084.0
Data section,216.8,205.3,176.4,162.9
Data section,191.5,163.0,139.9,125.5
Data section,156.2,128.5,106.3,74.7
Data section,91.8,87.3,66.0,48.9
Data section,2114.0
Data section,14.2,13.5,13.3,10.9
Data section,15.9,15.6,13.4,10.0
Data section,16.7,13.5,10.0,8.1
Data section,11.7,10.3,8.4,6.7
Data section,2145.0
Data section,1.4,1.0,0.8,0.7
Data section,1.3,0.8,0.7,0.6
Data section,1.3,0.9,0.8,0.7
Data section,1.7,1.1,0.9,0.9
Data section,2175.0
Data section,46.1,48.3,48.2,42.6
Data section,56.6,52.8,46.7,43.8
Data section,61.6,52.0,45.5,40.7
Data section,53.0,46.6,40.0,37.6
Data section,2206.0
Data section,26.0,27.7,28.2,27.9
Data section,28.4,27.1,25.4,25.2
Data section,32.7,27.4,27.0,23.6
Data section,29.3,27.2,24.4,21.6
Data section,2236.0
Data section,145.7,150.7,143.1,129.3
Data section,160.9,149.0,136.5,115.0
Data section,145.0,125.5,104.0,87.6
Data section,104.0,94.9,81.3,71.1
Data section,2265.0
Data section,73.5,88.7,101.2,97.4
Data section,72.0,79.9,81.6,79.6
Data section,62.9,57.0,50.8,46.3
Data section,48.7,43.7,37.5,32.7
Data section,2296.0
Data section,29.4,30.9,33.0,29.0
Data section,40.5,40.3,37.1,33.8
Data section,49.0,43.7,41.8,35.3
Data section,45.8,42.8,38.8,34.8
Data section,2326.0
Data section,62.3,72.0,79.6,75.4
Data section,107.6,115.5,106.8,101.4
Data section,146.9,141.4,141.5,121.0
Data section,144.0,145.0,133.6,121.4
Data section,2357.0
Data section,56.2,57.0,59.1,60.8
Data section,55.3,50.9,47.2,48.1
Data section,53.8,45.3,39.2,33.0
Data section,37.8,35.2,30.3,24.6
Data section,2387.0
Data section,77.2,67.9,55.3,53.7
Data section,56.6,43.8,37.8,36.4
Data section,40.8,31.7,26.5,19.6
Data section,24.1,21.0,16.2,12.3
Data section,2418.0
Data section,257.8,228.2,183.6,170.2
Data section,232.4,181.3,150.6,144.0
Data section,201.6,164.9,145.8,103.6
Data section,129.3,122.7,97.1,73.0
Data section,2449.0
Data section,178.7,174.5,155.0,148.2
Data section,146.8,128.6,115.0,105.8
Data section,107.9,89.2,70.5,53.8
Data section,57.6,54.4,41.1,30.9
Data section,2479.0
Data section,2.2,1.5,1.4,1.3
Data section,1.8,1.3,1.1,0.9
Data section,2.3,1.4,1.3,1.0
Data section,2.9,1.9,1.4,1.2
Data section,2510.0
Data section,0.7,0.3,0.2,0.2
Data section,0.4,0.0,0.0,0.0
Data section,0.4,0.0,0.0,0.0
Data section,1.1,0.3,0.1,0.1
Data section,2540.0
Data section,18.4,20.5,21.6,19.7
Data section,14.9,15.6,15.8,15.3
Data section,10.2,8.3,6.2,7.5
Data section,9.0,5.7,4.0,3.6
Data section,2571.0
Data section,47.5,53.1,54.3,52.9
Data section,48.0,48.9,47.0,45.2
Data section,46.5,39.3,35.1,34.1
Data section,38.7,34.0,29.4,26.0
Data section,2601.0
Data section,124.9,126.3,117.5,103.9
Data section,134.3,121.5,109.5,90.2
Data section,119.5,102.6,86.6,70.5
Data section,83.5,77.6,67.3,58.9
Data section,2630.0
Data section,65.9,80.6,93.6,91.8
Data section,64.5,72.3,75.2,75.2
Data section,57.4,52.2,47.7,44.5
Data section,45.6,41.0,35.6,31.8
Data section,2661.0
Data section,114.8,128.7,140.6,122.1
Data section,133.8,141.1,135.1,117.2
Data section,124.8,111.8,90.5,79.6
Data section,92.4,86.0,72.7,59.2
Data section,2691.0
Data section,12.3,13.0,14.1,13.6
Data section,14.6,14.5,13.8,12.9
Data section,17.2,15.1,14.9,11.9
Data section,17.3,15.8,13.7,11.7
Data section,2722.0
Data section,138.0,133.9,128.6,121.5
Data section,162.9,146.5,125.4,120.9
Data section,175.7,152.4,135.1,108.1
Data section,124.7,122.2,108.5,89.5
Data section,2752.0
Data section,110.4,97.7,79.8,77.7
Data section,91.5,69.4,58.2,56.3
Data section,78.0,60.5,53.2,34.9
Data section,50.1,45.3,34.3,24.8
Data section,2783.0
Data section,298.5,277.0,232.0,222.0
Data section,243.1,197.9,172.8,168.9
Data section,188.3,157.5,136.1,103.2
Data section,109.0,107.0,86.6,66.1
Data section,2814.0
Data section,9.5,8.4,8.0,9.0
Data section,6.9,5.9,5.7,6.5
Data section,9.9,5.3,5.0,4.2
Data section,17.0,8.9,4.1,2.9
Data section,2844.0
Data section,13.1,12.5,12.8,11.0
Data section,16.0,15.5,13.5,10.9
Data section,20.4,16.6,14.4,11.2
Data section,17.6,15.7,13.2,11.0
Data section,2875.0
Data section,1.3,0.9,0.6,0.5
Data section,1.0,0.6,0.5,0.4
Data section,0.9,0.5,0.3,0.3
Data section,1.2,0.6,0.4,0.3
Data section,2905.0
Data section,1.7,0.8,0.5,0.5
Data section,0.9,0.3,0.2,0.2
Data section,1.0,0.3,0.2,0.2
Data section,2.0,0.7,0.3,0.3
Data section,2936.0
Data section,82.2,87.4,83.0,74.1
Data section,88.3,86.9,77.1,66.8
Data section,83.8,71.0,57.5,51.2
Data section,62.5,56.8,47.6,38.9
Data section,2966.0
Data section,38.5,41.0,42.3,42.7
Data section,50.0,45.1,42.1,39.6
Data section,61.9,51.7,47.1,35.1
Data section,67.1,58.7,47.1,37.3
Data section,2996.0
Data section,10.2,9.7,10.6,10.8
Data section,9.3,8.1,8.0,8.4
Data section,11.3,7.9,7.7,6.2
Data section,15.4,10.5,7.7,6.3
Data section,3027.0
Data section,111.5,122.1,132.1,115.1
Data section,145.1,147.2,137.2,121.7
Data section,163.2,145.4,133.0,108.7
Data section,142.0,134.8,118.7,101.4
Data section,3057.0
Data section,48.7,56.4,62.9,60.1
Data section,84.0,89.9,83.0,78.8
Data section,114.7,110.6,109.7,91.8
Data section,106.2,109.5,101.4,91.0
Data section,3088.0
Data section,60.4,57.2,53.6,49.3
Data section,65.4,58.7,50.0,45.9
Data section,63.3,53.8,43.3,35.6
Data section,46.1,43.0,36.1,28.3
Data section,3118.0
Data section,189.8,171.5,139.0,132.7
Data section,166.8,128.9,106.1,98.6
Data section,135.4,106.6,85.5,56.1
Data section,73.7,69.2,52.1,36.3
Data section,3149.0
Data section,537.6,468.2,367.5,328.9
Data section,423.1,327.7,271.9,243.8
Data section,301.0,242.6,192.9,140.3
Data section,152.9,148.0,116.3,85.7
Data section,3180.0
Data section,160.9,164.9,153.0,154.8
Data section,189.5,170.1,150.0,153.7
Data section,200.4,174.9,164.9,121.5
Data section,142.8,140.9,112.2,88.7
Data section,3210.0
Data section,12.5,11.7,11.7,10.0
Data section,14.9,14.1,12.1,9.7
Data section,19.4,15.9,14.5,10.6
Data section,16.1,15.1,13.3,11.2
Data section,3241.0
Data section,3.2,4.1,4.4,4.5
Data section,1.8,2.2,3.0,3.4
Data section,0.5,0.5,0.5,1.1
Data section,0.7,0.2,0.1,0.1
Data section,3271.0
Data section,38.0,37.4,35.3,29.6
Data section,46.5,41.2,34.6,30.8
Data section,52.8,43.6,39.0,31.3
Data section,47.4,41.5,35.1,31.9
Data section,3302.0
Data section,72.5,80.2,80.1,75.6
Data section,80.7,80.8,74.1,68.8
Data section,86.0,73.9,65.5,57.1
Data section,77.9,72.5,61.6,50.3
Data section,3332.0
Data section,44.6,44.9,43.3,40.7
Data section,45.7,40.7,38.1,33.5
Data section,43.1,35.3,31.2,25.1
Data section,34.8,29.8,24.9,21.5
Data section,3361.0
Data section,32.7,32.7,32.5,28.5
Data section,45.6,42.6,35.8,32.0
Data section,58.4,50.8,48.1,34.4
Data section,52.6,48.7,42.3,36.3
Data section,3392.0
Data section,119.6,131.1,139.1,116.8
Data section,125.4,132.6,127.0,104.1
Data section,86.9,76.7,47.3,51.8
Data section,47.3,40.6,30.9,23.3
Data section,3422.0
Data section,18.8,19.8,20.8,19.1
Data section,27.1,27.1,24.4,22.0
Data section,35.0,32.0,31.2,24.3
Data section,35.5,34.4,30.3,25.7
Data section,3453.0
Data section,92.7,90.1,86.5,81.0
Data section,82.7,75.7,67.4,60.7
Data section,63.1,52.0,36.3,32.4
Data section,37.1,32.7,25.9,19.3
Data section,3483.0
Data section,432.6,403.1,331.5,317.1
Data section,368.0,291.8,247.0,236.4
Data section,300.2,241.2,208.4,142.5
Data section,185.6,173.4,133.2,97.4
Data section,3514.0
Data section,166.7,151.4,126.3,121.9
Data section,146.0,116.3,99.5,97.2
Data section,121.1,98.5,83.3,62.1
Data section,72.8,68.1,53.3,39.9
Data section,3545.0
Data section,216.3,208.7,179.5,163.4
Data section,188.4,166.1,142.6,129.2
Data section,201.9,173.9,150.4,104.1
Data section,127.7,131.0,105.4,81.1
Data section,3575.0
Data section,16.0,16.2,17.4,15.7
Data section,20.2,20.1,17.9,15.0
Data section,28.4,23.3,21.0,15.2
Data section,25.6,23.1,19.3,15.6
Data section,3606.0
Data section,6.3,7.0,6.6,6.3
Data section,10.2,9.4,9.2,9.2
Data section,12.9,11.2,11.4,12.1
Data section,13.5,11.6,11.8,11.8
Data section,3636.0
Data section,88.7,90.6,85.5,69.7
Data section,86.4,81.9,72.5,60.0
Data section,58.0,48.1,28.1,32.1
Data section,24.3,20.5,15.9,13.7
Data section,3667.0
Data section,90.3,94.5,89.6,80.8
Data section,106.4,102.4,89.6,79.9
Data section,114.7,96.6,85.1,74.9
Data section,94.0,85.4,73.9,64.0
Data section,3697.0
Data section,38.8,38.9,37.9,36.2
Data section,45.7,40.1,36.8,33.5
Data section,51.6,43.5,41.6,31.7
Data section,46.4,41.8,36.0,31.4
Data section,3726.0
Data section,32.9,33.9,34.7,31.4
Data section,44.9,42.8,37.1,34.2
Data section,56.8,49.8,47.4,35.2
Data section,57.1,52.9,45.4,38.3
Data section,3757.0
Data section,93.4,98.1,101.3,84.7
Data section,142.1,141.0,124.4,107.2
Data section,171.1,153.3,137.2,113.0
Data section,144.5,139.1,124.3,108.1
Data section,3787.0
Data section,15.0,16.0,17.1,16.0
Data section,23.1,23.5,21.3,19.6
Data section,30.8,28.3,27.5,22.3
Data section,29.8,28.6,25.4,22.3
Data section,3818.0
Data section,133.3,130.2,125.0,116.7
Data section,135.4,123.2,107.2,98.5
Data section,124.5,105.9,84.7,68.3
Data section,76.7,73.1,62.3,49.0
Data section,3848.0
Data section,156.1,158.9,143.9,151.1
Data section,143.8,113.6,100.4,103.3
Data section,107.4,82.9,70.4,53.1
Data section,88.5,71.8,49.3,34.3
Data section,3879.0
Data section,222.3,205.6,173.9,169.9
Data section,196.3,157.1,135.3,133.3
Data section,166.5,135.3,115.1,84.1
Data section,108.2,100.7,77.4,56.2
Data section,3910.0
Data section,26.9,33.0,37.6,45.6
Data section,19.3,20.7,24.0,29.8
Data section,16.1,14.6,15.0,14.1
Data section,11.3,10.9,9.1,7.8
Data section,3940.0
Data section,10.1,13.0,17.0,17.9
Data section,9.1,11.8,13.6,13.8
Data section,9.6,8.8,8.2,8.5
Data section,8.2,7.4,6.5,5.8
Data section,3971.0
Data section,0.7,0.3,0.2,0.2
Data section,0.4,0.1,0.0,0.0
Data section,0.4,0.0,0.0,0.0
Data section,1.0,0.3,0.1,0.1
Data section,4001.0
Data section,22.0,24.8,27.1,26.1
Data section,25.2,24.8,24.0,24.8
Data section,27.6,23.6,21.8,21.1
Data section,24.7,21.6,19.0,18.5
Data section,4032.0
Data section,148.5,154.6,145.1,129.0
Data section,172.2,163.7,142.1,122.4
Data section,175.2,147.4,121.8,106.9
Data section,121.8,118.4,105.6,90.2
Data section,4062.0
Data section,34.7,33.5,31.2,28.4
Data section,42.3,36.6,32.2,28.0
Data section,47.4,40.1,36.8,27.8
Data section,46.4,41.5,34.8,29.3
Data section,4091.0
Data section,126.2,140.5,147.2,130.6
Data section,133.3,137.9,127.9,110.7
Data section,110.0,97.6,75.5,66.2
Data section,68.6,62.5,52.8,45.2
Data section,4122.0
Data section,42.7,44.0,45.5,38.3
Data section,57.0,55.2,48.9,41.2
Data section,65.8,56.5,49.2,37.3
Data section,55.6,51.2,43.5,35.3
Data section,4152.0
Data section,18.4,18.5,18.3,15.7
Data section,23.8,23.4,20.5,16.6
Data section,26.0,22.5,18.9,15.1
Data section,22.9,20.0,16.4,13.4
Data section,4183.0
Data section,63.3,61.5,59.2,55.6
Data section,54.8,50.2,45.1,41.0
Data section,41.8,34.9,25.9,22.6
Data section,23.3,21.1,17.5,13.7
Data section,4213.0
Data section,99.3,93.2,79.4,80.5
Data section,94.9,77.0,66.6,68.9
Data section,84.1,70.3,64.4,48.6
Data section,52.0,50.3,41.5,33.2
Data section,4244.0
Data section,146.2,131.9,110.8,108.3
Data section,118.8,94.1,82.2,81.7
Data section,93.2,76.1,66.0,50.5
Data section,53.1,51.1,41.5,32.1
Data section,4275.0
Data section,81.5,86.7,85.7,92.8
Data section,79.3,73.0,69.7,76.3
Data section,77.3,68.4,68.4,53.4
Data section,51.5,52.7,44.4,37.1
Data section,4305.0
Data section,19.3,22.3,26.2,25.0
Data section,17.3,20.4,21.4,19.1
Data section,14.6,13.0,10.3,10.8
Data section,10.1,8.8,7.4,6.4
Data section,4336.0
Data section,42.8,47.8,44.0,39.1
Data section,47.7,43.2,43.2,38.2
Data section,40.5,33.8,27.2,27.2
Data section,31.1,27.0,24.6,20.3
Data section,4366.0
Data section,9.2,9.0,8.9,8.1
Data section,11.1,10.1,9.0,9.0
Data section,13.8,11.4,11.1,10.2
Data section,16.1,13.0,11.0,10.8
Data section,4397.0
Data section,118.4,124.1,117.2,105.2
Data section,147.8,141.3,121.2,106.0
Data section,162.0,137.0,115.4,97.2
Data section,125.1,118.5,101.6,83.4
Data section,4427.0
Data section,42.0,41.4,38.6,35.5
Data section,65.7,57.1,48.0,41.2
Data section,84.9,71.9,63.8,45.0
Data section,75.9,68.6,56.7,46.1
Data section,4457.0
Data section,36.0,37.8,39.5,36.3
Data section,43.7,42.1,37.8,34.9
Data section,50.2,42.9,39.9,30.5
Data section,45.3,40.0,34.0,29.4
Data section,4488.0
Data section,74.6,77.4,78.9,64.5
Data section,87.4,86.5,78.2,62.9
Data section,77.2,66.5,49.9,43.7
Data section,50.1,46.1,38.8,31.9
Data section,4518.0
Data section,32.7,38.2,43.8,42.9
Data section,47.4,51.5,50.0,48.8
Data section,60.3,57.6,58.8,51.5
Data section,58.0,57.5,53.3,49.2
Data section,4549.0
Data section,31.6,28.8,26.8,24.9
Data section,36.4,31.6,26.2,24.2
Data section,38.7,32.1,26.3,20.2
Data section,27.0,24.5,20.5,16.0
Data section,4579.0
Data section,131.7,127.6,111.6,114.0
Data section,97.5,80.6,74.0,76.3
Data section,76.2,60.4,54.5,40.3
Data section,50.7,43.9,33.4,25.3
Data section,4610.0
Data section,209.4,183.6,148.4,138.6
Data section,160.4,124.1,105.2,97.1
Data section,114.1,90.1,70.0,51.0
Data section,58.3,54.8,41.9,29.8
Data section,4641.0
Data section,16.9,20.5,24.1,30.1
Data section,8.5,9.6,12.6,16.5
Data section,16.3,5.3,4.5,4.9
Data section,38.6,17.2,4.7,2.0
Data section,4671.0
Data section,2.6,2.0,1.9,1.8
Data section,2.5,2.0,1.8,1.5
Data section,3.2,2.3,2.2,1.7
Data section,3.8,3.1,2.5,2.1
Data section,4702.0
Data section,12.3,13.8,13.3,12.5
Data section,12.0,11.1,11.8,11.1
Data section,8.8,7.2,5.6,6.6
Data section,5.9,4.8,4.4,3.9
Data section,4732.0
Data section,23.9,24.9,24.6,21.6
Data section,33.7,31.7,27.4,26.2
Data section,40.8,35.2,32.1,29.1
Data section,36.6,32.4,28.6,28.0
