,DATE,AVG MIN TEMPERATURE
334,335,1.7833333335000001
335,336,-2.6666666665000003
336,337,-5.1333333334999995
337,338,-4.48333333425
338,339,3.8999999997499994
339,340,8.15833333325
340,341,10.524999999250001
341,342,13.85833333325
342,343,15.275000000749998
343,344,15.058333333250001
344,345,12.30833333425
345,346,5.641666667749999
346,347,1.275
347,348,-5.33333333425
348,349,-6.33333333425
349,350,-4.0583333325
350,351,2.2999999999999994
351,352,5.38333333425
352,353,10.32499999825
353,354,13.3750000025
354,355,15.7083333325
355,356,15.025000000750001
356,357,10.90000000075
357,358,6.475000000750001
358,359,1.6916666665000002
359,360,-2.34166666675
360,361,-1.30000000025
361,362,-4.19166666575
362,363,2.45833333325
363,364,8.3
364,365,10.275000000999999
365,366,13.5083333325
366,367,14.266666664999999
367,368,16.133333335
368,369,12.100000000000001
369,370,7.51666666675
370,371,1.7
371,372,-2.041666667
372,373,-1.2166666667500001
373,374,-3.06666666675
374,375,2.95
375,376,7.81666666675
376,377,9.150000001
377,378,14.53333333325
378,379,16.4666666675
379,380,14.566666665000001
380,381,12.44166666675
381,382,6.941666665750001
382,383,1.98333333325
383,384,-2.78333333325
384,385,-5.94999999975
385,386,-1.60833333325
386,387,1.8
387,388,4.91666666675
388,389,9.80833333175
389,390,14.39166666675
390,391,16.4666666675
391,392,14.166666664250002
392,393,10.758333333249999
393,394,6.33333333325
394,395,1.7833333335000001
395,396,0.3500000002500001
396,397,-5.783333334
397,398,0.40000000000000013
398,399,0.8833333332500002
399,400,6.7583333335
400,401,9.125
401,402,14.008333334249999
402,403,15.583333332499999
403,404,15.366666667499999
404,405,12.0916666675
405,406,6.033333334249999
406,407,1.0166666665000001
407,408,-0.8
408,409,-5.466666666
409,410,-2.8
410,411,1.6333333332499997
411,412,3.9583333332499993
412,413,10.166666666
413,414,13.48333333425
414,415,15.724999997500001
415,416,14.98333333075
416,417,11.68333333425
417,418,6.00833333425
418,419,1.38333333325
419,420,-1.99166666675
420,421,-4.6500000007499995
421,422,-1.0583333335
422,423,0.6999999999999997
423,424,5.9333333335
424,425,13.32500000075
425,426,13.53333333425
426,427,15.35000000175
427,428,15.20833333425
428,429,11.84999999925
429,430,7.175000000750001
430,431,1.2666666665
431,432,-1.5416666667499999
432,433,-3.7
433,434,-1.625
434,435,1.3499999999999996
435,436,5.52500000075
436,437,10.93333333325
437,438,14.783333335
438,439,15.391666666749998
439,440,15.7083333325
440,441,12.1666666675
441,442,6.16666666675
442,443,0.30833333325
443,444,-3.3416666665
444,445,-4.17499999975
445,446,-4.45833333425
446,447,1.3
447,448,7.349999999
448,449,13.08333333325
449,450,13.33333333425
450,451,16.3000000025
451,452,15.758333332500001
452,453,11.3749999975
453,454,6.975000001000001
454,455,0.5833333334999997
455,456,-1.6333333335
456,457,-2.65833333325
457,458,-3.0
458,459,-0.9833333334999999
459,460,4.5083333334999995
460,461,10.891666665750002
461,462,14.108333332499999
462,463,16.174999999999997
463,464,15.67500000075
464,465,12.741666666750001
465,466,7.92499999925
466,467,2.0
467,468,-0.13333333324999996
468,469,-1.4583333335
469,470,-0.50833333325
470,471,1.4583333335
471,472,5.95
472,473,10.88333333325
473,474,14.54166666575
474,475,16.7250000025
475,476,15.0166666675
476,477,11.0416666675
477,478,7.925000000000001
478,479,2.7666666667499995
479,480,-1.18333333325
480,481,-3.6666666665000003
481,482,-0.5333333329999999
482,483,4.083333333250001
483,484,8.6583333325
484,485,12.03333333325
485,486,14.19166666675
486,487,15.62499999925
487,488,16.1500000025
488,489,11.416666667500001
489,490,9.67499999825
490,491,2.7416666667499996
491,492,-0.5083333334999999
492,493,-3.92499999975
493,494,-2.01666666675
494,495,4.05
495,496,8.34999999975
496,497,10.96666666675
497,498,14.225
498,499,15.5416666675
499,500,14.949999999249998
500,501,11.174999999999999
501,502,7.05833333325
502,503,3.91666666675
503,504,-1.775
504,505,-3.1916666667499998
505,506,-1.14166666675
506,507,3.14166666675
507,508,5.84166666725
508,509,9.991666665
509,510,13.55000000075
510,511,15.58333333175
511,512,15.674999999999999
512,513,12.716666664999998
513,514,6.841666667499999
514,515,2.4833333335
515,516,0.25833333324999996
516,517,-3.71666666675
517,518,-3.45000000025
518,519,2.2250000000000005
519,520,6.858333334249999
520,521,11.749999999999998
521,522,13.95000000075
522,523,16.558333332500002
523,524,15.424999999999999
524,525,10.54166666825
525,526,6.19166666675
526,527,2.425
527,528,-2.1416666665
528,529,-5.1333333342500005
529,530,-3.55
530,531,2.2583333332500004
531,532,5.4583333335
532,533,9.75
533,534,13.94999999825
534,535,15.708333334999999
535,536,15.45
536,537,12.13333333075
537,538,6.549999999
538,539,2.5666666667499998
539,540,-2.6666666665
540,541,-2.64999999975
541,542,-0.04166666675000008
542,543,2.2583333332500004
543,544,9.61666666675
544,545,12.00833333425
545,546,14.35
546,547,16.3583333325
547,548,15.866666665
548,549,12.1416666675
549,550,8.23333333325
550,551,0.7
551,552,-3.61666666675
552,553,-4.89166666575
553,554,-2.508333333
554,555,3.7666666665
555,556,8.4916666665
556,557,11.84166666675
557,558,15.04166666675
558,559,15.983333335000001
559,560,16.083333335000003
560,561,12.19166666575
561,562,6.58333333275
562,563,2.8833333332499995
563,564,-2.475
564,565,-4.4583333325000005
565,566,-3.20833333325
566,567,1.2750000000000001
567,568,7.800000001
568,569,11.35833333425
569,570,13.2333333325
570,571,15.666666665
571,572,15.5083333325
572,573,11.98333333575
573,574,6.691666666750001
574,575,0.30000000000000004
575,576,-2.2583333335
576,577,-3.125
577,578,-3.7916666665000003
578,579,2.29999999975
579,580,8.350000001
580,581,12.658333335
581,582,12.75
582,583,15.8000000025
583,584,15.216666666750001
584,585,12.45833333425
585,586,6.316666666749999
586,587,-0.19166666675
587,588,-2.73333333325
588,589,-3.1833333335000003
589,590,-5.475
590,591,0.7666666667500002
591,592,4.591666667749999
592,593,10.30833333325
593,594,14.75000000075
594,595,16.125
595,596,15.241666667499999
596,597,10.133333334249999
597,598,5.658333332500001
598,599,0.6666666667500003
599,600,-4.51666666675
600,601,-3.81666666675
601,602,-3.5583333335000003
602,603,2.1333333332499995
603,604,4.433333334249999
604,605,9.683333333999999
605,606,12.79166666425
606,607,15.27499999825
607,608,14.883333332500001
608,609,12.116666665000002
609,610,8.9666666665
610,611,2.9749999999999996
611,612,-0.23333333324999983
612,613,-2.9166666670000003
613,614,-0.9000000002499999
614,615,1.6083333335
615,616,7.9833333325
616,617,10.583333334
617,618,13.9583333325
618,619,15.1833333325
619,620,15.10833333325
620,621,11.808333335
621,622,6.458333333250001
622,623,1.4749999997500003
623,624,-1.38333333325
624,625,-4.1333333332499995
625,626,-0.7333333332499998
626,627,4.9166666665
627,628,7.6666666674999995
628,629,11.54166666675
629,630,14.583333334250002
630,631,16.29166667
631,632,15.22499999825
632,633,11.7333333325
633,634,6.49166666575
634,635,1.8583333335000003
635,636,0.9583333332499999
636,637,-4.28333333325
637,638,-2.41666666675
638,639,2.57500000025
639,640,7.391666665750001
640,641,11.50833333075
641,642,14.42499999925
642,643,15.616666669250002
643,644,15.9
644,645,12.283333333249999
645,646,5.0416666665
646,647,1.15
647,648,-2.34166666675
648,649,-4.21666666675
649,650,-0.9333333334999998
650,651,4.63333333425
651,652,5.1
652,653,8.35
653,654,14.29999999925
654,655,15.775
655,656,15.4166666675
656,657,11.95833333075
657,658,6.525
658,659,1.6833333332499998
659,660,-0.8833333334999999
660,661,-4.05
661,662,-1.80833333325
662,663,2.20833333325
663,664,7.449999998999999
664,665,13.44166666575
665,666,13.96666666675
666,667,15.691666667500002
667,668,14.958333334250002
668,669,12.725000000000001
669,670,6.3666666665000005
670,671,0.9000000002499999
671,672,-1.3833333335
672,673,-3.4916666665
673,674,-4.0916666675
674,675,1.1666666667499996
675,676,4.983333332500001
676,677,8.17500000025
677,678,13.0000000025
678,679,16.133333335
679,680,14.65833333175
680,681,11.358333333249998
681,682,6.091666667499999
682,683,1.35
683,684,-2.1833333335
684,685,-1.4583333332500001
685,686,-2.65833333325
686,687,2.8583333335
687,688,8.95833333425
688,689,9.8
689,690,13.78333333425
690,691,16.408333335
691,692,15.283333334249999
692,693,11.691666665749999
693,694,6.841666667499999
694,695,2.0833333332499997
695,696,0.06666666674999999
696,697,-4.01666666675
697,698,-3.39166666675
698,699,2.8416666669999997
699,700,6.641666666
700,701,10.06666666675
701,702,14.466666667500002
702,703,15.141666665
703,704,15.7833333325
704,705,12.48333333325
705,706,8.25833333325
706,707,1.4333333332500002
707,708,-1.48333333325
708,709,-3.76666666675
709,710,0.85833333325
710,711,1.3666666667499998
711,712,5.3666666675
712,713,10.3083333335
713,714,14.108333332499999
714,715,15.9833333325
715,716,16.033333335000002
716,717,12.141666667500001
717,718,6.6416666675
718,719,1.0666666665000002
719,720,-2.6500000000000004
720,721,-2.4916666665
721,722,-3.64999999925
722,723,2.3000000000000007
723,724,6.74166666575
724,725,10.500000001
725,726,14.05833333325
726,727,15.849999999999998
727,728,14.966666666750001
728,729,12.874999999249999
729,730,6.74166666675
730,731,0.29166666649999984
731,732,-3.1166666665000005
732,733,-3.6999999999999997
733,734,-1.10000000025
734,735,2.2500000000000004
735,736,7.5916666675
736,737,9.975000001
737,738,13.733333335
738,739,16.108333335
739,740,15.50833333425
740,741,11.14166666825
741,742,6.5583333325
742,743,1.2916666664999998
743,744,-2.3666666665
744,745,-3.51666666675
745,746,-0.14166666675000017
746,747,2.21666666675
747,748,6.45833333425
748,749,8.42500000075
749,750,14.7083333325
750,751,16.325
751,752,15.350000000749999
752,753,11.408333333249999
753,754,7.86666666775
754,755,1.9333333332500002
755,756,-1.99166666675
756,757,-4.999999999
757,758,-2.8166666665
758,759,3.2416666665
759,760,7.0083333340000005
760,761,8.849999999
761,762,13.2083333325
762,763,14.89166666575
763,764,15.13333333325
764,765,12.06666666575
765,766,6.091666666
766,767,0.1583333332500001
767,768,-2.31666666675
768,769,-2.2333333335
769,770,-2.325
770,771,1.675
771,772,3.8416666667499997
772,773,8.549999999250002
773,774,13.783333333249999
774,775,14.7916666675
775,776,13.91666666425
776,777,11.0
777,778,7.35000000075
778,779,2.62499999975
779,780,-3.25
780,781,-2.73333333325
781,782,0.47499999999999987
782,783,2.191666667
783,784,5.600000001000001
784,785,9.7166666665
785,786,13.858333331750002
786,787,14.891666667500001
787,788,15.55
788,789,10.63333333325
789,790,6.191666667500001
790,791,0.2833333334999999
791,792,-2.8916666665
792,793,-4.425
793,794,-0.4083333332500001
794,795,0.9499999997500002
795,796,5.54999999925
796,797,8.95
797,798,14.10833333325
798,799,15.850000000000001
799,800,14.9
800,801,11.866666666750001
801,802,5.524999999249999
802,803,1.3083333335000003
803,804,-1.9583333332500001
804,805,-5.2916666674999995
805,806,-4.783333334250001
806,807,2.375
807,808,6.87499999925
808,809,8.599999999
809,810,14.10833333325
810,811,15.625
811,812,14.933333334250001
812,813,12.0333333325
813,814,5.675
814,815,1.075
815,816,-2.325
816,817,-3.61666666675
817,818,-2.3583333335
818,819,4.5666666675
819,820,6.3833333334999995
820,821,8.75
821,822,13.825000000750002
822,823,15.649999999999999
823,824,15.633333335
824,825,11.51666666575
825,826,7.6416666675
826,827,2.4499999999999997
827,828,-1.1833333335
828,829,-2.35833333325
829,830,-1.71666666675
830,831,2.28333333325
831,832,8.54166666575
832,833,11.525000000750001
833,834,13.80833333175
834,835,15.308333335
835,836,15.38333333325
836,837,12.33333333425
837,838,7.44166666575
838,839,0.9000000000000001
839,840,-1.4333333335
840,841,-3.82500000025
841,842,-1.575
842,843,2.7
843,844,8.43333333425
844,845,11.46666666675
845,846,14.23333333425
846,847,15.60000000075
847,848,15.16666666575
848,849,10.8083333335
849,850,6.2916666674999995
850,851,2.04166666675
851,852,-0.8249999997500002
852,853,-2.22499999975
853,854,-4.6916666665
854,855,2.3583333335000005
855,856,5.683333333249999
856,857,9.87500000175
857,858,13.658333333249999
858,859,14.708333334250002
859,860,14.708333333250001
860,861,10.61666666675
861,862,5.50833333325
862,863,2.15833333325
863,864,-1.3
864,865,-3.57499999975
865,866,-1.6583333332499999
866,867,1.5250000002500004
867,868,7.43333333425
868,869,10.624999999
869,870,14.974999999250002
870,871,15.6916666675
871,872,14.7083333325
872,873,12.45
873,874,6.124999999
874,875,1.2416666667500003
875,876,-2.83333333325
876,877,-3.0666666664999997
877,878,-3.89999999925
878,879,3.9416666667499998
879,880,8.099999999000001
880,881,10.316666667499998
881,882,12.808333331750001
882,883,15.31666666425
883,884,15.15
884,885,11.333333334999999
885,886,5.4083333325
886,887,0.5250000000000001
887,888,-3.5250000000000004
888,889,-5.166666665999999
889,890,-4.32500000075
890,891,0.51666666675
891,892,6.53333333425
892,893,9.85833333325
893,894,13.0333333325
894,895,14.066666665
895,896,15.049999997499999
896,897,11.67499999925
897,898,6.916666665999999
898,899,0.07499999999999996
899,900,-1.9166666664999998
900,901,-3.0
901,902,-2.40833333325
902,903,1.17499999975
903,904,6.09166666675
904,905,10.225000001500002
905,906,12.74999999825
906,907,15.983333335000001
907,908,13.83333333075
908,909,10.94166666675
909,910,7.05833333425
910,911,1.5916666664999999
911,912,-1.7249999999999999
912,913,-3.39166666675
913,914,-3.0500000000000003
914,915,4.1499999997499994
915,916,7.316666666
916,917,9.11666666575
917,918,13.575000000000001
918,919,15.9333333325
919,920,14.825
920,921,11.67499999925
921,922,7.91666666775
922,923,3.225
923,924,-0.9333333335
924,925,-4.46666666575
925,926,-2.58333333325
926,927,0.6999999999999995
927,928,6.75833333325
928,929,12.399999999999999
929,930,15.0249999975
930,931,15.1666666675
931,932,15.5
932,933,11.616666667499999
933,934,6.8666666675000005
934,935,1.4499999997500002
935,936,-1.2916666665
936,937,-2.8333333335
937,938,-2.15833333325
938,939,0.9249999999999998
939,940,8.633333332500001
940,941,8.475
941,942,13.7166666675
942,943,15.8666666675
943,944,15.233333332499999
944,945,10.791666666499998
945,946,6.983333334
946,947,1.8166666664999997
947,948,-0.98333333325
948,949,-3.09999999975
949,950,-1.65833333325
950,951,1.2333333335000003
951,952,8.175000000750002
952,953,11.758333334249999
953,954,14.34166666675
954,955,15.908333334999998
955,956,14.9166666675
956,957,11.1583333325
957,958,6.808333334
958,959,1.7333333334999999
959,960,-1.3916666665
960,961,-2.54166666675
961,962,-1.48333333325
962,963,1.8499999999999999
963,964,7.30833333425
964,965,11.26666666675
965,966,13.7250000025
966,967,15.3499999975
967,968,14.95
968,969,11.12500000075
969,970,5.5416666674999995
970,971,0.8999999997500003
971,972,-2.03333333325
972,973,-2.73333333325
973,974,-4.3
974,975,-0.08333333350000016
975,976,6.400000001
976,977,8.5
977,978,13.4916666675
978,979,15.7166666675
979,980,15.20833333425
980,981,10.9
981,982,6.6333333342500005
982,983,1.95
983,984,-1.9833333335
984,985,-3.34999999975
985,986,-3.1416666665
986,987,0.15000000025000015
987,988,4.43333333325
988,989,9.0500000015
989,990,12.674999999249998
990,991,14.691666669249999
991,992,15.283333334999998
992,993,12.12500000075
993,994,5.97499999925
994,995,1.4666666667500001
995,996,-1.4
996,997,-3.3166666664999997
997,998,-3.4166666667500003
998,999,3.775
999,1000,6.9666666665
1000,1001,11.858333333249998
1001,1002,15.27500000075
1002,1003,15.1333333325
1003,1004,14.94166666825
1004,1005,10.3083333325
1005,1006,5.466666666
1006,1007,1.2833333332500003
1007,1008,-1.6833333332499998
1008,1009,-3.46666666675
1009,1010,-1.3166666667499998
1010,1011,4.425
1011,1012,7.0083333340000005
1012,1013,10.47500000175
1013,1014,13.51666666575
1014,1015,15.43333333425
1015,1016,15.3416666675
1016,1017,11.73333333325
1017,1018,5.716666667500001
1018,1019,1.63333333325
1019,1020,-1.05833333325
1020,1021,-4.874999999
1021,1022,-2.35
1022,1023,1.04999999975
1023,1024,6.049999999
1024,1025,8.59999999925
1025,1026,13.249999999249999
1026,1027,15.08333333325
1027,1028,14.583333335000003
1028,1029,11.03333333425
1029,1030,6.8
1030,1031,2.2
1031,1032,-2.55
1032,1033,-3.11666666675
1033,1034,-0.8083333332500001
1034,1035,2.7916666667500003
1035,1036,7.06666666575
1036,1037,7.3333333335
1037,1038,12.64166666575
1038,1039,15.7750000025
1039,1040,15.375
1040,1041,12.50833333425
1041,1042,7.191666666500001
1042,1043,2.2249999997500005
1043,1044,-0.7833333335000001
1044,1045,-1.5249999997500001
1045,1046,-0.44166666675
1046,1047,2.1583333335
1047,1048,8.19166666575
1048,1049,11.966666665
1049,1050,13.6166666675
1050,1051,15.783333335
1051,1052,14.46666666675
1052,1053,11.67500000075
1053,1054,6.441666666500001
1054,1055,1.9833333334999999
1055,1056,-0.70833333325
1056,1057,-4.24999999975
1057,1058,-3.1
1058,1059,1.7499999997500004
1059,1060,5.100000001
1060,1061,9.8333333325
1061,1062,12.85000000075
1062,1063,14.75833333425
1063,1064,13.79999999925
1064,1065,11.00833333175
1065,1066,6.500000000749999
1066,1067,1.49166666675
1067,1068,-0.9750000000000001
1068,1069,-0.7083333334999998
1069,1070,-1.40833333325
1070,1071,0.9666666667500001
1071,1072,6.199999999999999
1072,1073,11.925
1073,1074,14.15000000075
1074,1075,15.608333333249998
1075,1076,14.908333333249999
1076,1077,12.20833333425
1077,1078,5.83333333425
1078,1079,1.9833333332499996
1079,1080,-1.275
1080,1081,-3.89166666675
1081,1082,-2.39166666675
1082,1083,1.7916666665
1083,1084,5.3333333325
1084,1085,8.775000000999999
1085,1086,13.51666666675
1086,1087,16.191666665
1087,1088,14.725
1088,1089,11.6083333325
1089,1090,5.6166666667500005
1090,1091,1.0999999999999999
1091,1092,-0.19999999999999973
1092,1093,-2.4666666665
1093,1094,-2.65833333325
1094,1095,1.7500000000000002
1095,1096,5.4750000000000005
1096,1097,8.6166666665
1097,1098,13.091666667499998
1098,1099,14.825
1099,1100,14.39166666825
1100,1101,10.633333333249999
1101,1102,6.2833333325
1102,1103,1.2916666664999998
1103,1104,-0.4666666669999999
1104,1105,-4.291666666499999
1105,1106,0.4249999999999998
1106,1107,0.8000000000000003
1107,1108,6.6583333335
1108,1109,11.33333333425
1109,1110,13.52500000075
1110,1111,14.475000000750002
1111,1112,15.16666666825
1112,1113,11.26666666575
1113,1114,6.175
1114,1115,2.6666666667500003
1115,1116,-0.5833333335000002
1116,1117,-2.2416666665
1117,1118,-2.50833333325
1118,1119,3.266666666999999
1119,1120,5.45000000075
1120,1121,10.3666666675
1121,1122,14.083333334250002
1122,1123,15.22500000175
1123,1124,14.89166666575
1124,1125,10.383333332500001
1125,1126,5.374999999249999
1126,1127,2.05833333325
1127,1128,-0.9916666665
1128,1129,-4.09166666675
1129,1130,-2.04166666675
1130,1131,1.4083333332500003
1131,1132,4.85833333325
1132,1133,10.466666666750001
1133,1134,14.383333334250002
1134,1135,15.341666667499998
1135,1136,14.32499999825
1136,1137,11.191666665749999
1137,1138,6.90833333325
1138,1139,1.45
1139,1140,-1.925
1140,1141,-3.4583333335
1141,1142,-1.1
1142,1143,3.225
1143,1144,7.34166666575
1144,1145,9.00833333425
1145,1146,12.58333333325
1146,1147,15.2166666675
1147,1148,14.25
1148,1149,11.84166666675
1149,1150,5.5916666675
1150,1151,1.02500000025
1151,1152,-2.40833333325
1152,1153,-4.10833333325
1153,1154,-2.74999999975
1154,1155,1.81666666675
1155,1156,5.21666666675
1156,1157,7.699999999999999
1157,1158,12.591666665750001
1158,1159,15.633333332500001
1159,1160,13.89166666575
1160,1161,11.666666667500001
1161,1162,4.0416666665
1162,1163,0.8333333332499999
1163,1164,-2.55000000025
1164,1165,-3.4
1165,1166,-1.5
1166,1167,1.0999999999999996
1167,1168,7.67499999975
1168,1169,10.899999999999999
1169,1170,13.98333333325
1170,1171,15.741666665
1171,1172,15.43333333325
1172,1173,11.625
1173,1174,7.9749999992500005
1174,1175,1.0250000000000001
1175,1176,-1.90833333325
1176,1177,-2.775
1177,1178,-0.9666666667499999
1178,1179,3.0749999999999997
1179,1180,8.7333333335
1180,1181,11.34166666825
1181,1182,13.866666667499999
1182,1183,16.075000000000003
1183,1184,15.20833333075
1184,1185,13.14166666575
1185,1186,7.8833333324999995
1186,1187,3.0416666667500003
1187,1188,-0.7416666665
1188,1189,-2.6
