,1,2,3
1223,22.1,20.9,20.4
1224,15.2,16.7,14.1
1226,38.3,33.8,28.0
1227,32.2,25.7,23.4
1228,24.6,23.5,23.2
1229,18.2,19.7,17.2
1231,35.1,32.0,28.0
1232,30.4,25.8,24.8
1233,24.4,24.5,25.3
1234,20.2,22.1,20.3
1236,32.7,29.8,26.3
1237,28.3,24.0,23.1
1238,22.7,22.9,23.6
1239,18.8,20.6,19.1
1241,32.7,29.3,25.0
1242,27.8,22.8,21.5
1243,21.7,21.3,21.7
1244,17.1,18.8,16.9
1246,29.8,25.8,20.7
1247,24.2,18.6,16.6
1248,18.1,16.8,16.7
1249,12.4,13.8,11.3
1251,25.0,20.9,15.8
1252,19.8,14.0,11.7
1253,13.6,12.0,11.2
1254,7.5,8.6,5.9
1256,20.2,16.3,11.1
1257,15.2,9.6,7.1
1258,9.4,7.3,6.1
1259,3.2,3.8,1.3
1261,17.3,13.2,7.9
1262,12.2,6.1,3.6
1263,6.1,3.9,2.8
1264,-0.3,0.4,-2.2
1266,20.3,16.2,10.7
1267,14.4,8.3,6.0
1268,7.7,6.0,5.3
1269,1.2,2.3,-0.3
1271,25.1,20.9,15.7
1272,18.9,13.1,11.2
1273,12.3,11.0,10.8
1274,6.0,7.5,5.3
1276,30.7,26.3,20.7
1277,24.1,18.1,15.8
1278,17.3,16.0,15.8
1279,10.8,12.4,10.1
1281,35.7,31.0,24.8
1282,28.9,22.1,19.6
1283,21.2,19.8,19.3
1284,14.4,16.0,13.3
1286,38.3,33.8,28.0
1287,32.3,25.8,23.5
1288,24.9,23.6,23.5
1289,18.7,20.2,17.6
1291,35.1,32.0,28.1
1292,30.3,25.8,24.8
1293,24.6,24.6,25.1
1294,20.3,22.2,20.4
1296,33.6,30.7,27.1
1297,29.1,24.9,24.0
1298,23.8,23.8,24.4
1299,19.9,21.6,20.0
1301,32.9,29.4,25.1
1302,27.9,22.9,21.6
1303,22.0,21.5,21.8
1304,17.3,18.9,17.0
1306,30.0,25.9,20.9
1307,24.4,18.8,16.8
1308,18.3,17.1,16.9
1309,12.6,14.0,11.5
1311,24.6,20.6,15.5
1312,19.5,13.7,11.4
1313,13.8,12.0,11.1
1314,7.7,8.8,6.1
1316,19.3,15.3,10.2
1317,14.5,8.8,6.3
1318,9.1,6.7,5.7
1319,3.0,3.6,1.0
1321,17.4,13.3,8.1
1322,12.2,6.2,3.6
1323,5.9,3.9,3.0
1324,-0.5,0.3,-2.3
1326,18.4,14.2,8.7
1327,12.6,6.5,4.0
1328,6.0,4.2,3.5
1329,-0.5,0.6,-2.0
1331,24.6,20.4,15.1
1332,18.3,12.6,10.6
1333,11.6,10.3,10.1
1334,5.2,6.8,4.5
1336,30.9,26.7,21.1
1337,24.3,18.3,16.2
1338,17.1,15.9,15.7
1339,10.5,12.1,9.9
1341,35.0,30.4,24.1
1342,28.2,21.4,19.0
1343,20.7,19.2,18.7
1344,14.0,15.5,12.9
1346,39.4,34.9,29.2
1347,33.3,26.8,24.6
1348,26.0,24.8,24.5
1349,19.6,21.2,18.5
1351,33.9,30.8,26.9
1352,29.1,24.6,23.6
1353,23.3,23.4,24.1
1354,19.1,20.9,19.2
1356,32.6,29.8,26.2
1357,28.3,24.0,23.1
1358,23.3,23.2,23.9
1359,19.5,21.3,19.7
1361,32.4,28.9,24.7
1362,27.2,22.3,21.1
1363,21.0,20.8,21.0
1364,16.1,17.8,15.9
1366,29.7,25.7,20.7
1367,24.1,18.5,16.6
1368,17.9,16.7,16.5
1369,12.1,13.6,11.2
1371,24.0,20.1,15.0
1372,18.8,13.1,10.9
1373,12.8,11.1,10.3
1374,6.6,7.8,5.1
1376,18.4,14.6,9.6
1377,13.4,7.8,5.4
1378,7.2,5.0,3.9
1379,0.9,1.6,-0.9
1381,16.6,12.5,7.3
1382,11.5,5.4,2.8
1383,5.3,3.1,2.2
1384,-0.9,-0.3,-2.9
1386,19.0,14.8,9.3
1387,13.3,7.1,4.6
1388,6.8,5.0,4.4
1389,0.4,1.4,-1.1
1391,25.1,20.9,15.6
1392,18.8,13.0,11.0
1393,11.9,10.6,10.5
1394,5.5,7.0,4.7
1396,30.5,26.2,20.6
1397,23.9,17.9,15.7
1398,16.9,15.7,15.6
1399,10.5,12.1,9.8
1401,32.6,27.9,21.6
1402,25.7,18.9,16.4
1403,18.0,16.5,16.2
1404,11.3,12.8,10.1
1406,39.1,34.6,28.9
1407,33.0,26.5,24.3
1408,25.5,24.4,24.4
1409,19.1,20.7,18.2
1411,35.6,32.4,28.5
1412,30.8,26.2,25.2
1413,25.2,25.1,25.7
1414,20.9,22.8,21.0
1416,33.4,30.5,26.9
1417,28.9,24.6,23.7
1418,23.6,23.6,24.3
1419,19.8,21.5,19.9
1421,32.1,28.6,24.3
1422,27.1,22.1,20.8
1423,21.1,20.8,21.2
1424,16.6,18.3,16.2
1426,30.7,26.7,21.7
1427,25.0,19.5,17.6
1428,18.9,17.7,17.3
1429,13.2,14.6,12.2
1431,24.2,20.2,15.1
1432,19.0,13.3,11.0
1433,13.0,11.4,10.4
1434,6.9,8.0,5.3
1436,19.5,15.6,10.5
1437,14.6,9.0,6.5
1438,8.4,6.4,5.5
1439,2.0,2.6,0.3
1441,16.0,11.9,6.7
1442,10.8,4.8,2.3
1443,4.2,2.2,1.3
1444,-2.4,-1.7,-4.1
1446,16.7,12.6,7.2
1447,10.8,4.8,2.5
1448,4.1,2.3,1.4
1449,-2.5,-1.3,-3.9
1451,25.0,20.8,15.5
1452,18.9,12.9,11.0
1453,12.2,10.7,10.4
1454,6.1,7.6,5.1
1456,32.0,27.7,22.2
1457,25.2,19.3,17.2
1458,18.1,16.9,16.4
1459,11.4,13.0,10.6
1461,35.7,30.9,24.6
1462,28.9,22.1,19.5
1463,21.6,20.0,19.4
1464,14.9,16.4,13.7
1466,37.9,33.4,27.5
1467,32.0,25.3,22.9
1468,24.9,23.5,23.3
1469,18.8,20.3,17.7
1471,34.4,31.2,27.3
1472,29.8,25.2,24.1
1473,24.4,24.2,25.1
1474,20.4,22.2,20.5
1476,33.1,30.2,26.6
1477,28.6,24.2,23.3
1478,23.1,23.3,24.0
1479,19.2,21.0,19.5
1481,33.5,29.9,25.6
1482,28.3,23.3,22.0
1483,22.2,21.8,22.2
1484,17.5,19.1,17.2
1486,31.2,27.2,22.2
1487,25.6,20.0,18.0
1488,19.3,18.1,17.9
1489,13.5,15.0,12.6
1491,23.7,19.7,14.6
1492,18.4,12.7,10.4
1493,12.4,10.6,9.8
1494,6.3,7.3,4.7
1496,19.0,15.1,9.9
1497,14.2,8.6,6.0
1498,8.7,6.1,5.1
1499,2.6,3.1,0.6
1501,18.1,14.0,8.7
1502,13.0,6.9,4.4
1503,6.8,4.6,3.6
1504,0.5,1.2,-1.4
1506,20.7,16.6,11.1
1507,14.9,8.8,6.4
1508,8.0,6.4,5.7
1509,1.5,2.6,0.1
1511,23.1,18.9,13.5
1512,17.0,11.2,9.1
1513,10.8,9.3,9.3
1514,4.6,6.1,3.8
1516,27.6,23.3,17.7
1517,21.0,15.0,12.7
1518,14.3,13.0,12.7
1519,8.0,9.5,7.2
1521,34.0,29.3,22.9
1522,27.2,20.4,17.9
1523,20.1,18.4,18.1
1524,13.5,15.0,12.3
1526,38.9,34.3,28.7
1527,32.7,26.2,23.9
1528,25.5,24.2,24.0
1529,19.0,20.5,18.0
1531,35.4,32.2,28.3
1532,30.6,25.9,24.9
1533,24.8,24.8,25.5
1534,20.5,22.4,20.7
1536,33.8,30.9,27.2
1537,29.4,25.0,24.1
1538,24.2,24.3,25.2
1539,20.4,22.1,20.5
1541,33.5,29.9,25.6
1542,28.5,23.4,22.0
1543,22.6,22.3,22.7
1544,17.9,19.6,17.7
1546,30.5,26.4,21.4
1547,24.8,19.2,17.3
1548,18.5,17.4,17.1
1549,12.7,14.0,11.6
1551,22.4,18.3,13.5
1552,16.9,11.2,9.0
1553,10.7,9.1,8.2
1554,4.3,5.5,2.9
1556,18.9,14.8,9.6
1557,14.1,8.5,5.9
1558,8.3,6.2,5.2
1559,2.3,2.9,0.6
1561,15.8,11.9,7.0
1562,10.6,4.6,2.2
1563,4.1,2.1,1.2
1564,-2.4,-1.6,-4.0
1566,17.2,13.1,7.6
1567,11.6,5.3,2.9
1568,4.9,3.2,2.6
1569,-1.3,-0.2,-2.7
1571,22.7,18.5,13.3
1572,16.3,10.6,8.7
1573,9.5,8.2,7.9
1574,3.1,4.6,2.6
1576,29.5,25.2,19.6
1577,23.3,17.1,14.8
1578,16.5,15.2,15.0
1579,10.2,11.8,9.5
1581,34.8,30.1,23.8
1582,28.1,21.3,18.8
1583,20.7,19.2,18.7
1584,14.0,15.5,12.8
1586,38.1,33.6,27.8
1587,32.1,25.6,23.3
1588,25.0,23.7,23.6
1589,18.8,20.3,17.8
1591,35.0,31.8,27.9
1592,30.3,25.6,24.7
1593,24.8,24.8,25.6
1594,20.8,22.5,20.8
1596,33.2,30.3,26.7
1597,28.9,24.6,23.7
1598,23.6,23.7,24.5
1599,19.8,21.6,20.0
1601,33.1,29.6,25.3
1602,28.1,23.1,21.8
1603,22.0,21.7,22.0
1604,17.3,18.9,17.0
1606,31.6,27.5,22.5
1607,26.3,20.6,18.6
1608,20.1,18.9,18.8
1609,14.4,15.8,13.3
1611,24.8,20.8,15.7
1612,19.7,14.0,11.6
1613,13.6,12.0,11.1
1614,7.4,8.5,5.9
1616,19.8,15.9,10.8
1617,14.9,9.3,6.8
1618,9.2,7.0,5.9
1619,2.7,3.3,0.8
1621,16.9,12.8,7.6
1622,11.3,5.3,3.2
1623,4.5,2.4,1.2
1624,-2.2,-1.4,-3.9
1626,19.2,15.1,9.6
1627,13.3,7.3,4.9
1628,6.6,4.8,4.0
1629,0.1,1.1,-1.5
1631,23.8,19.6,14.3
1632,17.1,11.3,9.8
1633,9.7,8.4,7.9
1634,3.0,4.7,2.4
1636,30.3,26.0,20.4
1637,23.6,17.5,15.5
1638,16.5,15.2,14.8
1639,10.1,11.5,9.2
1641,37.2,32.5,26.2
1642,30.2,23.5,21.1
1643,22.7,21.2,20.6
1644,15.9,17.4,14.8
1646,38.8,34.3,28.5
1647,32.7,26.1,24.0
1648,25.6,24.3,24.0
1649,19.4,20.9,18.3
1651,34.8,31.7,27.8
1652,30.0,25.5,24.5
1653,24.0,24.0,24.6
1654,19.8,21.6,19.9
1656,33.3,30.5,27.0
1657,28.6,24.4,23.8
1658,23.0,23.2,23.8
1659,19.0,20.9,19.3
1661,32.7,29.3,25.1
1662,27.3,22.5,21.5
1663,21.1,20.8,21.1
1664,16.1,18.0,16.1
1666,31.8,27.9,22.9
1667,25.8,20.4,18.6
1668,19.4,18.3,18.0
1669,13.4,14.9,12.5
1671,25.4,21.4,16.2
1672,20.2,14.5,12.2
1673,14.2,12.6,11.8
1674,8.0,9.1,6.5
1676,18.3,14.4,9.3
1677,13.3,7.7,5.3
1678,7.6,5.5,4.4
1679,1.3,2.0,-0.5
1681,16.2,12.2,7.3
1682,10.4,4.5,2.2
1683,3.7,2.0,0.8
1684,-2.9,-2.1,-4.5
1686,17.1,13.0,7.5
1687,11.2,5.1,2.7
1688,4.4,2.7,2.0
1689,-2.5,-1.5,-3.8
1691,26.1,21.9,16.6
1692,19.7,13.9,12.0
1693,13.0,11.7,11.4
1694,6.7,8.2,5.4
1696,31.6,27.2,21.5
1697,25.2,19.1,16.8
1698,18.5,17.1,16.6
1699,12.3,13.7,11.2
1701,36.2,31.6,25.5
1702,29.2,22.5,20.1
1703,21.4,20.1,19.6
1704,14.6,16.2,13.6
1706,38.7,34.1,28.5
1707,32.6,26.2,23.9
1708,25.4,24.1,23.7
1709,18.9,20.4,18.0
1711,34.4,31.2,27.3
1712,29.5,25.0,24.0
1713,23.9,23.9,24.7
1714,19.7,21.6,20.0
1716,33.0,30.0,26.4
1717,28.7,24.4,23.5
1718,23.4,23.6,24.4
1719,19.5,21.3,19.7
1721,34.1,30.6,26.2
1722,29.0,24.1,22.8
1723,23.0,22.7,23.1
1724,18.4,19.9,18.0
1726,30.5,26.5,21.5
1727,24.4,19.1,17.2
1728,18.0,16.9,16.6
1729,12.0,13.4,11.0
1731,25.2,21.2,16.1
1732,19.8,14.1,11.8
1733,13.6,12.0,11.2
1734,7.3,8.4,5.8
1736,16.4,12.6,7.6
1737,10.7,5.3,3.5
1738,4.4,2.4,1.0
1739,-2.2,-1.4,-3.8
1741,14.6,11.0,6.4
1742,9.3,3.4,1.1
1743,2.6,0.6,-0.4
1744,-4.3,-3.5,-5.8
1746,17.7,13.5,8.1
1747,11.6,5.5,3.1
1748,4.6,3.1,2.3
1749,-2.1,-1.0,-3.4
1751,24.5,20.4,15.2
1752,18.1,12.4,10.4
1753,11.3,10.0,9.8
1754,5.0,6.5,3.8
1756,28.9,24.7,19.1
1757,22.3,16.3,14.2
1758,15.3,14.1,13.7
1759,8.9,10.5,8.3
1761,35.7,31.0,24.8
1762,28.9,22.1,19.7
1763,21.4,19.9,19.4
1764,14.9,16.4,13.7
1766,38.0,33.3,27.5
1767,32.0,25.5,23.2
1768,24.9,23.7,23.3
1769,18.9,20.4,17.8
1771,34.6,31.2,27.0
1772,30.0,25.4,24.3
1773,24.5,24.5,25.4
1774,20.5,22.3,20.8
1776,33.5,30.4,26.7
1777,29.1,24.8,24.0
1778,23.8,23.9,24.4
1779,20.1,21.7,20.2
1781,33.1,29.4,25.3
1782,27.6,22.7,21.4
1783,21.3,21.3,21.6
1784,16.5,18.2,16.4
1786,30.9,26.8,22.0
1787,25.4,19.7,17.8
1788,18.9,17.9,17.4
1789,12.9,14.4,12.1
1791,25.2,21.0,15.7
1792,20.1,14.3,11.9
1793,14.2,12.6,11.8
1794,8.5,9.5,6.7
1796,18.8,15.1,10.3
1797,13.9,8.3,5.9
1798,7.8,5.6,4.7
1799,1.3,2.0,-0.2
1801,18.3,14.2,9.1
1802,12.9,7.1,4.7
1803,6.6,4.6,3.7
1804,0.1,0.9,-1.9
1806,16.6,12.5,7.0
1807,10.4,4.5,2.2
1808,3.3,2.0,1.5
1809,-3.5,-2.4,-4.6
1811,24.4,20.1,14.9
1812,18.2,12.5,10.4
1813,11.6,10.3,10.1
1814,5.4,6.9,4.4
1816,31.8,27.5,21.9
1817,25.2,19.2,17.0
1818,18.4,17.1,16.8
1819,11.9,13.5,11.1
1821,35.0,30.3,24.2
1822,28.0,21.4,19.0
1823,20.2,18.7,18.5
1824,13.3,14.9,12.4
1826,37.6,33.2,27.6
1827,31.5,25.2,23.0
1828,24.0,22.8,23.0
1829,17.8,19.4,17.0
1831,33.3,30.2,26.3
1832,28.5,24.0,23.0
1833,22.8,22.8,23.6
1834,18.8,20.7,18.9
1836,34.0,31.1,27.4
1837,29.5,25.2,24.3
1838,24.5,24.4,25.1
1839,20.6,22.2,20.6
1841,33.4,30.0,25.7
1842,28.5,23.6,22.2
1843,23.0,22.4,22.7
1844,18.4,20.1,18.2
1846,31.8,27.8,22.9
1847,26.3,20.7,18.8
1848,20.1,19.0,18.7
1849,14.3,15.8,13.3
1851,24.1,20.3,15.2
1852,18.8,13.1,11.0
1853,12.6,11.0,10.4
1854,6.2,7.2,4.7
1856,19.1,15.3,10.2
1857,14.0,8.6,6.1
1858,8.1,6.0,4.8
1859,1.8,2.4,-0.1
1861,18.5,14.4,9.2
1862,12.8,7.0,4.7
1863,6.2,4.4,3.9
1864,-0.4,0.5,-1.9
1866,18.5,14.1,8.6
1867,12.6,6.5,4.0
1868,5.8,4.0,2.8
1869,-0.7,0.3,-2.4
1871,25.0,20.9,15.5
1872,18.9,13.1,11.1
1873,12.3,11.0,10.6
1874,6.2,7.6,5.2
1876,31.6,27.3,21.6
1877,25.2,19.0,16.8
1878,18.6,17.0,16.6
1879,12.3,13.8,11.4
1881,34.8,30.0,23.7
1882,27.9,21.0,18.6
1883,20.3,18.8,18.4
1884,13.5,15.0,12.4
1886,38.9,34.5,28.8
1887,32.9,26.4,24.1
1888,25.5,24.3,24.2
1889,19.2,20.9,18.1
1891,35.6,32.2,28.3
1892,31.0,26.3,25.3
1893,25.5,25.4,26.1
1894,21.4,23.2,21.4
1896,32.8,29.9,26.2
1897,28.4,24.1,23.2
1898,23.1,23.2,23.9
1899,19.2,21.0,19.2
1901,34.1,30.6,26.2
1902,29.1,24.1,22.8
1903,23.1,22.8,23.2
1904,18.5,20.2,18.1
1906,30.6,26.7,21.7
1907,24.9,19.4,17.5
1908,18.5,17.4,17.2
1909,12.7,14.1,11.7
1911,24.9,20.9,15.8
1912,19.7,14.0,11.6
1913,13.3,11.8,11.1
1914,7.0,8.1,5.4
1916,18.5,14.6,9.5
1917,13.6,8.0,5.5
1918,7.1,5.1,4.5
1919,0.8,1.4,-1.0
1921,14.9,10.8,5.6
1922,9.7,3.7,1.2
1923,2.9,1.0,0.3
1924,-3.6,-3.2,-5.7
1926,19.7,15.6,10.1
1927,14.0,7.8,5.4
1928,7.4,5.6,4.8
1929,0.9,2.0,-0.8
1931,24.0,19.8,14.5
1932,17.8,12.0,10.0
1933,10.5,9.5,9.8
1934,4.1,5.6,3.3
1936,28.3,24.0,18.4
1937,21.7,15.7,13.5
1938,15.1,13.7,13.3
1939,8.8,10.5,8.1
1941,35.8,31.1,24.5
1942,29.1,22.1,19.5
1943,21.9,20.4,19.6
1944,15.3,16.8,14.2
1946,39.0,34.5,28.7
1947,33.1,26.5,24.2
1948,26.1,24.6,24.4
1949,19.8,21.3,18.7
1951,35.3,31.7,27.8
1952,30.8,25.9,24.9
1953,25.6,25.3,25.8
1954,21.6,23.4,21.5
1956,31.8,28.9,25.3
1957,27.4,23.1,22.2
1958,23.0,22.8,23.3
1959,19.2,20.9,19.3
1961,32.3,28.8,24.5
1962,27.4,22.3,21.0
1963,21.5,21.1,21.5
1964,17.1,18.8,16.7
1966,31.0,27.0,21.9
1967,25.4,19.9,17.9
1968,19.3,18.2,17.8
1969,13.6,15.0,12.5
1971,25.4,21.4,16.2
1972,20.2,14.5,12.2
1973,14.2,12.6,11.7
1974,8.0,9.1,6.5
1976,20.2,16.3,11.3
1977,15.1,9.6,7.2
1978,9.2,7.2,6.2
1979,2.8,3.5,1.1
1981,14.9,10.9,5.9
1982,9.6,3.8,1.4
1983,2.8,0.9,0.1
1984,-3.8,-3.1,-5.4
1986,21.8,17.7,12.1
1987,16.0,9.9,7.4
1988,9.4,7.6,6.8
1989,2.9,3.8,1.2
1991,23.7,19.6,14.2
1992,17.7,11.8,9.8
1993,11.3,9.8,9.2
1994,5.0,6.4,4.0
1996,30.4,26.1,20.5
1997,23.7,17.7,15.5
1998,16.7,15.5,15.1
1999,10.2,11.8,9.2
2001,33.8,29.2,23.0
2002,26.8,20.1,17.7
2003,18.8,17.4,17.2
2004,11.9,13.5,11.0
2006,38.3,33.9,28.1
2007,32.3,25.7,23.5
2008,25.0,23.8,23.5
2009,18.7,20.2,17.7
2011,34.7,31.3,27.4
2012,30.0,25.2,24.3
2013,24.4,24.4,24.8
2014,20.3,22.1,20.1
2016,33.2,30.3,26.7
2017,29.0,24.5,23.6
2018,24.1,23.8,24.3
2019,20.3,21.8,20.2
2021,34.0,30.5,26.3
2022,29.0,24.0,22.8
2023,22.6,22.4,22.7
2024,17.7,19.4,17.7
2026,30.5,26.5,21.5
2027,24.9,19.3,17.4
2028,18.5,17.4,17.4
2029,12.8,14.1,11.7
2031,24.9,20.8,15.7
2032,19.7,14.0,11.6
2033,13.2,11.8,11.2
2034,6.9,7.9,5.3
2036,20.2,16.3,11.2
2037,15.2,9.7,7.2
2038,9.4,7.3,5.9
2039,3.1,3.9,1.5
2041,15.2,11.1,6.0
2042,9.8,3.9,1.6
2043,3.4,1.4,0.4
2044,-3.2,-2.4,-5.2
2046,19.6,15.4,9.8
2047,13.8,7.6,5.2
2048,7.6,5.7,4.6
2049,1.1,2.2,-0.5
2051,24.7,20.5,15.1
2052,18.7,12.8,10.8
2053,12.0,10.7,10.3
2054,5.7,7.2,4.7
2056,26.8,22.5,17.0
2057,20.1,14.1,12.0
2058,13.5,12.2,11.7
2059,7.2,8.7,6.4
2061,35.6,30.9,24.8
2062,28.8,22.0,19.5
2063,21.1,19.6,19.3
2064,14.4,15.9,13.3
2066,38.2,33.8,28.0
2067,32.2,25.7,23.4
2068,24.8,23.8,23.8
2069,18.1,19.8,17.3
2071,34.8,31.4,27.5
2072,30.1,25.3,24.3
2073,24.5,24.5,25.1
2074,20.5,22.2,20.5
2076,32.8,29.9,26.3
2077,28.4,24.1,23.2
2078,23.7,23.5,24.0
2079,20.0,21.5,19.9
2081,33.4,29.9,25.5
2082,28.3,23.4,22.1
2083,22.5,22.0,22.5
2084,17.9,19.5,17.4
2086,30.3,26.3,21.3
2087,24.7,19.1,17.2
2088,18.6,17.4,17.1
2089,13.0,14.2,11.8
2091,25.2,21.2,16.1
2092,19.8,14.3,12.0
2093,13.4,12.0,11.5
2094,6.9,8.1,5.6
2096,19.0,15.2,10.1
2097,14.1,8.6,6.1
2098,8.3,6.2,4.9
2099,2.0,2.5,0.1
2101,16.3,12.1,6.9
2102,10.9,5.0,2.5
2103,4.8,2.7,1.6
2104,-1.6,-1.0,-3.7
2106,20.5,15.8,10.2
2107,14.7,8.5,5.6
2108,8.5,6.5,5.3
2109,2.0,2.9,0.4
2111,22.9,18.7,13.4
2112,16.6,10.9,8.9
2113,9.6,8.5,8.4
2114,3.4,4.9,2.5
2116,29.7,25.3,19.7
2117,23.0,17.0,14.8
2118,16.1,14.9,14.6
2119,9.8,11.3,8.9
2121,39.1,34.3,28.0
2122,32.2,25.4,22.9
2123,24.5,23.1,22.6
2124,17.9,19.4,16.4
2126,38.1,33.6,27.7
2127,32.4,25.6,23.3
2128,25.5,24.2,23.8
2129,19.4,20.9,18.1
2131,34.5,31.1,27.2
2132,29.8,25.1,24.0
2133,24.5,24.3,24.9
2134,20.5,22.0,20.2
2136,33.4,30.4,26.8
2137,29.0,24.6,23.7
2138,23.8,23.9,24.5
2139,19.9,21.6,19.7
2141,33.9,30.2,25.8
2142,28.9,23.9,22.4
2143,23.5,22.9,23.1
2144,19.0,20.4,18.3
2146,31.7,27.6,22.5
2147,26.2,20.4,18.4
2148,20.2,19.0,18.6
2149,14.6,15.9,13.3
2151,24.4,20.4,15.2
2152,19.3,13.4,11.1
2153,13.4,11.5,10.6
2154,7.3,8.3,5.4
2156,18.4,14.5,9.6
2157,13.3,7.9,5.4
2158,7.5,5.4,4.3
2159,1.3,1.9,-0.6
2161,16.1,12.2,7.0
2162,10.3,4.8,2.4
2163,3.9,1.8,0.7
2164,-2.6,-2.0,-4.5
2166,19.4,15.2,9.7
2167,13.6,7.4,5.0
2168,7.1,5.4,4.5
2169,0.8,1.8,-0.9
2171,23.3,19.1,13.9
2172,16.9,11.2,9.4
2173,10.1,8.9,8.3
2174,4.0,5.4,2.9
2176,28.9,24.6,18.9
2177,22.2,16.2,14.0
2178,15.3,13.9,13.5
2179,8.8,10.3,7.9
2181,36.0,31.3,25.0
2182,29.2,22.3,19.9
2183,21.5,20.0,19.6
2184,14.8,16.4,13.7
2186,39.3,34.9,29.0
2187,33.2,26.7,24.4
2188,25.9,24.7,24.5
2189,19.7,21.3,18.6
2191,34.1,30.9,27.0
2192,29.5,24.7,23.8
2193,24.0,24.0,24.6
2194,20.0,21.8,20.0
2196,34.0,31.2,27.5
2197,29.6,25.3,24.5
2198,24.4,24.5,25.2
2199,20.6,22.2,20.6
2201,33.1,29.7,25.4
2202,28.1,23.1,21.8
2203,22.3,21.9,22.2
2204,17.8,19.3,17.3
2206,29.2,25.2,20.4
2207,23.8,18.1,16.1
2208,17.4,16.3,16.0
2209,11.7,13.1,10.6
2211,24.1,20.1,15.1
2212,19.0,13.3,11.0
2213,13.0,11.2,10.3
2214,6.8,7.8,5.1
2216,17.9,13.8,8.7
2217,12.9,7.4,4.7
2218,7.5,5.3,4.1
2219,1.3,1.8,-1.0
2221,15.6,11.5,6.4
2222,10.6,4.4,1.9
2223,4.4,2.3,1.3
2224,-2.0,-1.3,-3.8
2226,16.7,12.5,7.0
2227,11.1,4.7,2.3
2228,4.9,3.1,2.2
2229,-1.7,-0.6,-3.0
2231,23.4,19.2,14.1
2232,17.1,11.4,9.5
2233,10.3,8.9,8.7
2234,3.9,5.4,3.1
2236,30.8,26.5,21.0
2237,24.5,18.3,16.0
2238,17.7,16.3,15.9
2239,11.4,12.9,10.4
2241,38.9,34.2,27.9
2242,32.3,25.4,22.8
2243,24.9,23.3,22.8
2244,18.3,19.8,17.0
2246,37.7,33.2,27.3
2247,31.6,25.0,22.7
2248,24.5,23.2,22.8
2249,18.4,19.8,17.0
2251,35.3,32.1,28.2
2252,30.4,25.9,25.0
2253,24.5,24.6,25.3
2254,20.3,22.2,20.5
2256,34.0,31.0,27.6
2257,29.6,25.3,24.4
2258,24.4,24.4,25.0
2259,20.5,22.2,20.5
2261,33.3,29.8,25.6
2262,28.1,23.4,22.0
2263,22.1,21.7,22.3
2264,17.5,19.1,17.1
2266,31.2,27.1,22.1
2267,25.5,19.9,18.0
2268,19.2,18.0,17.7
2269,13.5,14.8,12.3
2271,23.6,19.5,14.5
2272,18.4,12.7,10.3
2273,12.3,10.6,9.9
2274,6.2,7.3,4.6
2276,19.2,15.3,10.2
2277,14.3,8.7,6.3
2278,8.5,6.4,5.4
2279,2.3,3.0,0.5
2281,17.1,13.0,7.9
2282,11.9,5.8,3.3
2283,5.6,3.6,2.4
2284,-0.8,-0.3,-2.7
2286,18.5,14.3,8.9
2287,12.8,6.5,4.1
2288,6.1,4.4,3.6
2289,-0.4,0.7,-1.9
2291,21.0,16.8,11.6
2292,15.0,9.1,7.1
2293,8.1,7.0,6.6
2294,2.0,3.4,1.0
2296,27.8,23.5,18.0
2297,21.2,15.3,13.1
2298,14.3,12.9,12.5
2299,7.9,9.4,6.9
2301,36.7,32.0,25.7
2302,29.8,23.1,20.5
2303,22.3,20.8,20.3
2304,15.7,17.1,14.5
2306,38.3,33.8,27.9
2307,32.6,25.7,23.4
2308,25.5,24.1,23.9
2309,19.4,20.8,18.0
2311,34.9,31.6,27.8
2312,30.2,25.5,24.6
2313,24.6,24.7,25.3
2314,20.5,22.3,20.7
2316,33.9,31.1,27.4
2317,29.4,25.2,24.2
2318,24.0,24.0,24.9
2319,20.2,21.9,20.2
2321,34.4,30.9,26.6
2322,29.3,24.3,22.9
2323,23.2,22.9,23.2
2324,18.6,20.2,18.1
2326,31.3,27.3,22.5
2327,25.5,20.1,18.1
2328,19.2,18.1,17.9
2329,13.3,14.8,12.4
2331,24.9,20.9,15.8
2332,19.9,13.9,11.6
2333,13.8,12.1,11.4
2334,7.8,8.7,6.0
2336,20.3,16.3,11.2
2337,15.7,9.7,7.1
2338,10.2,7.9,6.7
2339,4.2,4.7,2.1
2341,17.9,13.8,8.5
2342,12.9,6.6,4.0
2343,6.7,4.6,3.5
2344,0.5,1.1,-1.6
2346,19.3,15.1,9.6
2347,13.7,7.3,4.9
2348,7.4,5.6,4.6
2349,0.9,1.9,-0.7
2351,23.2,19.1,13.8
2352,17.0,11.2,9.3
2353,10.3,9.0,8.7
2354,4.1,5.6,3.2
2356,29.5,25.2,19.5
2357,23.1,16.9,14.8
2358,16.3,15.0,14.7
2359,10.0,11.5,9.1
2361,36.4,31.7,25.6
2362,29.6,22.9,20.4
2363,22.1,20.5,20.0
2364,15.3,16.9,14.2
2366,38.7,34.2,28.7
2367,32.8,26.4,24.1
2368,25.7,24.4,24.2
2369,19.5,21.0,18.3
2371,35.4,32.2,28.3
2372,30.6,26.0,25.1
2373,25.0,25.0,25.6
2374,20.8,22.6,20.9
2376,32.4,29.5,25.9
2377,28.1,23.6,22.7
2378,22.8,22.8,23.5
2379,18.9,20.7,19.0
